"","V1","V2","V3"
"421",1540,10,83.2797427652733
"422",1540,30,82.3151125401929
"423",1540,100,82.9581993569132
"424",1530,0.01,83.6012861736334
"425",1530,0.03,83.2797427652733
"426",1530,0.1,82.6366559485531
"427",1530,0.3,83.7620578778135
"428",1530,1,82.3151125401929
"429",1530,3,81.8327974276527
"430",1530,10,82.9581993569132
"431",1530,30,82.3151125401929
"432",1530,100,82.3151125401929
"433",1520,0.01,84.887459807074
"434",1520,0.03,82.7974276527331
"435",1520,0.1,82.475884244373
"436",1520,0.3,83.9228295819936
"437",1520,1,83.4405144694534
"438",1520,3,84.0836012861736
"439",1520,10,83.2797427652733
"440",1520,30,82.3151125401929
"441",1520,100,82.9581993569132
"442",1510,0.01,84.2443729903537
"443",1510,0.03,83.4405144694534
"444",1510,0.1,82.9581993569132
"445",1510,0.3,82.7974276527331
"446",1510,1,83.1189710610932
"447",1510,3,83.4405144694534
"448",1510,10,83.9228295819936
"449",1510,30,82.6366559485531
"450",1510,100,82.7974276527331
"451",1500,0.01,84.4051446945338
"452",1500,0.03,83.7620578778135
"453",1500,0.1,83.4405144694534
"454",1500,0.3,82.475884244373
"455",1500,1,81.5112540192926
"456",1500,3,83.7620578778135
"457",1500,10,83.1189710610932
"458",1500,30,82.7974276527331
"459",1500,100,83.1189710610932
"460",1490,0.01,83.7620578778135
"461",1490,0.03,83.1189710610932
"462",1490,0.1,84.7266881028939
"463",1490,0.3,81.6720257234727
"464",1490,1,81.9935691318328
"465",1490,3,82.1543408360129
"466",1490,10,83.9228295819936
"467",1490,30,83.1189710610932
"468",1490,100,83.6012861736334
"469",1480,0.01,84.887459807074
"470",1480,0.03,83.4405144694534
"471",1480,0.1,82.9581993569132
"472",1480,0.3,82.6366559485531
"473",1480,1,83.4405144694534
"474",1480,3,81.9935691318328
"475",1480,10,84.887459807074
"476",1480,30,83.1189710610932
"477",1480,100,82.9581993569132
"478",1470,0.01,82.7974276527331
"479",1470,0.03,82.475884244373
"480",1470,0.1,82.1543408360129
"481",1470,0.3,83.9228295819936
"482",1470,1,83.1189710610932
"483",1470,3,82.6366559485531
"484",1470,10,82.1543408360129
"485",1470,30,82.7974276527331
"486",1470,100,83.9228295819936
"487",1460,0.01,84.0836012861736
"488",1460,0.03,82.9581993569132
"489",1460,0.1,82.3151125401929
"490",1460,0.3,83.4405144694534
"491",1460,1,83.1189710610932
"492",1460,3,82.7974276527331
"493",1460,10,82.7974276527331
"494",1460,30,83.6012861736334
"495",1460,100,84.0836012861736
"496",1450,0.01,84.0836012861736
"497",1450,0.03,83.1189710610932
"498",1450,0.1,82.1543408360129
"499",1450,0.3,82.1543408360129
"500",1450,1,80.8681672025724
"501",1450,3,83.4405144694534
"502",1450,10,83.1189710610932
"503",1450,30,82.7974276527331
"504",1450,100,83.9228295819936
"505",1440,0.01,84.2443729903537
"506",1440,0.03,83.1189710610932
"507",1440,0.1,82.7974276527331
"508",1440,0.3,82.9581993569132
"509",1440,1,82.9581993569132
"510",1440,3,82.475884244373
"511",1440,10,82.6366559485531
"512",1440,30,83.6012861736334
"513",1440,100,82.3151125401929
"514",1430,0.01,83.9228295819936
"515",1430,0.03,82.9581993569132
"516",1430,0.1,82.7974276527331
"517",1430,0.3,83.1189710610932
"518",1430,1,83.1189710610932
"519",1430,3,82.9581993569132
"520",1430,10,82.1543408360129
"521",1430,30,83.2797427652733
"522",1430,100,82.9581993569132
"523",1420,0.01,82.7974276527331
"524",1420,0.03,82.7974276527331
"525",1420,0.1,83.1189710610932
"526",1420,0.3,82.7974276527331
"527",1420,1,82.475884244373
"528",1420,3,83.6012861736334
"529",1420,10,84.4051446945338
"530",1420,30,82.9581993569132
"531",1420,100,82.9581993569132
"532",1410,0.01,84.4051446945338
"533",1410,0.03,83.4405144694534
"534",1410,0.1,82.475884244373
"535",1410,0.3,82.6366559485531
"536",1410,1,85.048231511254
"537",1410,3,82.7974276527331
"538",1410,10,82.7974276527331
"539",1410,30,82.9581993569132
"540",1410,100,82.9581993569132
"541",1400,0.01,84.5659163987138
"542",1400,0.03,82.7974276527331
"543",1400,0.1,82.6366559485531
"544",1400,0.3,83.1189710610932
"545",1400,1,83.6012861736334
"546",1400,3,84.5659163987138
"547",1400,10,83.4405144694534
"548",1400,30,83.9228295819936
"549",1400,100,83.1189710610932
"550",1390,0.01,83.4405144694534
"551",1390,0.03,82.9581993569132
"552",1390,0.1,83.4405144694534
"553",1390,0.3,83.2797427652733
"554",1390,1,83.4405144694534
"555",1390,3,83.6012861736334
"556",1390,10,82.6366559485531
"557",1390,30,83.4405144694534
"558",1390,100,83.4405144694534
"559",1380,0.01,83.1189710610932
"560",1380,0.03,83.6012861736334
"561",1380,0.1,83.1189710610932
"562",1380,0.3,82.7974276527331
"563",1380,1,83.7620578778135
"564",1380,3,83.1189710610932
"565",1380,10,83.2797427652733
"566",1380,30,82.7974276527331
