"","V1","V2","V3"
"759",1160,0.1,88.4244372990354
"760",1160,0.3,87.6205787781351
"761",1160,1,87.7813504823151
"762",1160,3,87.6205787781351
"763",1160,10,87.7813504823151
"764",1160,30,89.0675241157556
"765",1160,100,87.7813504823151
"766",1150,0.01,88.4244372990354
"767",1150,0.03,87.6205787781351
"768",1150,0.1,88.7459807073955
"769",1150,0.3,88.1028938906752
"770",1150,1,88.4244372990354
"771",1150,3,88.9067524115756
"772",1150,10,88.9067524115756
"773",1150,30,88.2636655948553
"774",1150,100,88.1028938906752
"775",1140,0.01,88.1028938906752
"776",1140,0.03,87.9421221864952
"777",1140,0.1,86.8167202572347
"778",1140,0.3,88.1028938906752
"779",1140,1,89.0675241157556
"780",1140,3,89.3890675241158
"781",1140,10,88.7459807073955
"782",1140,30,89.0675241157556
"783",1140,100,88.4244372990354
"784",1130,0.01,88.1028938906752
"785",1130,0.03,87.7813504823151
"786",1130,0.1,88.2636655948553
"787",1130,0.3,87.459807073955
"788",1130,1,88.1028938906752
"789",1130,3,86.9774919614148
"790",1130,10,88.2636655948553
"791",1130,30,87.1382636655948
"792",1130,100,88.1028938906752
"793",1120,0.01,87.1382636655948
"794",1120,0.03,87.7813504823151
"795",1120,0.1,88.2636655948553
"796",1120,0.3,87.9421221864952
"797",1120,1,87.7813504823151
"798",1120,3,88.1028938906752
"799",1120,10,89.5498392282958
"800",1120,30,88.5852090032154
"801",1120,100,87.9421221864952
"802",1110,0.01,87.6205787781351
"803",1110,0.03,87.9421221864952
"804",1110,0.1,87.7813504823151
"805",1110,0.3,89.0675241157556
"806",1110,1,87.459807073955
"807",1110,3,88.2636655948553
"808",1110,10,87.7813504823151
"809",1110,30,87.459807073955
"810",1110,100,88.7459807073955
"811",1100,0.01,87.459807073955
"812",1100,0.03,87.9421221864952
"813",1100,0.1,88.4244372990354
"814",1100,0.3,88.4244372990354
"815",1100,1,88.1028938906752
"816",1100,3,87.9421221864952
"817",1100,10,88.1028938906752
"818",1100,30,88.1028938906752
"819",1100,100,86.9774919614148
"820",1090,0.01,87.1382636655948
"821",1090,0.03,87.1382636655948
"822",1090,0.1,87.1382636655948
"823",1090,0.3,86.9774919614148
"824",1090,1,86.3344051446945
"825",1090,3,88.4244372990354
"826",1090,10,86.9774919614148
